quantidade,data_do_pedido,status,tipo_do_produto,comprador,pais_do_comprador,valor_do_pedido
47,05/11/2021,Concluída,Carros Clássicos,Baane Mini Imports,Noruega,282
44,05/11/2021,Concluída,Carros Clássicos,Baane Mini Imports,Noruega,264
24,05/11/2021,Concluída,Carros Clássicos,Baane Mini Imports,Noruega,144
42,05/11/2021,Concluída,Carros Clássicos,Baane Mini Imports,Noruega,252
37,16/11/2021,Concluída,Carros Clássicos,Cruz & Sons Co.,Filipinas,222
50,16/11/2021,Concluída,Carros Clássicos,Cruz & Sons Co.,Filipinas,300
44,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,264
21,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,126
20,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,120
31,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,186
23,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,138
39,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,234
45,17/11/2021,Concluída,Carros Clássicos,AV Stores Co.,Reino Unido,270
36,24/11/2021,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,216
55,24/11/2021,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,330
44,24/11/2021,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,264
45,24/11/2021,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,270
22,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,132
55,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,330
42,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,252
55,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,330
38,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,228
30,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,180
39,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,234
25,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,150
48,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,288
40,24/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,240
27,29/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,162
30,29/11/2021,Concluída,Carros Clássicos,Australian Collectors Co.,Austrália,180
48,01/11/2021,Concluída,Carros Clássicos,Corrida Auto Replicas Ltd,Espanha,288
32,01/11/2021,Concluída,Carros Clássicos,Corrida Auto Replicas Ltd,Espanha,192
47,01/11/2021,Concluída,Carros Clássicos,Corrida Auto Replicas Ltd,Espanha,282
33,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,198
21,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,126
46,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,276
46,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,276
22,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,132
31,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,186
34,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,204
43,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,258
24,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,144
28,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,168
34,06/01/2022,Concluída,Carros Clássicos,Suominen Souveniers,Finlândia,204
49,10/01/2022,Concluída,Carros Clássicos,Royale Belge,Bélgica,294
34,10/01/2022,Concluída,Carros Clássicos,Royale Belge,Bélgica,204
34,10/01/2022,Concluída,Carros Clássicos,Royale Belge,Bélgica,204
35,20/01/2022,Concluída,Carros Clássicos,Anna's Decorations Ltd,Austrália,210
27,20/01/2022,Concluída,Carros Clássicos,Anna's Decorations Ltd,Austrália,162
40,26/01/2022,Concluída,Carros Clássicos,Tokyo Collectables Ltd,Japão,240
48,26/01/2022,Concluída,Carros Clássicos,Tokyo Collectables Ltd,Japão,288
34,26/01/2022,Concluída,Carros Clássicos,Tokyo Collectables Ltd,Japão,204
39,31/01/2022,Concluída,Carros Clássicos,Oulu Toy Supplies Inc..,Finlândia,234
24,09/02/2022,Concluída,Carros Clássicos,Toys of Finland Co.,Finlândia,144
39,09/02/2022,Concluída,Carros Clássicos,Toys of Finland Co.,Finlândia,234
31,09/02/2022,Concluída,Carros Clássicos,Toys of Finland Co.,Finlândia,186
36,09/02/2022,Concluída,Carros Clássicos,Toys of Finland Co.,Finlândia,216
35,09/02/2022,Concluída,Carros Clássicos,Toys of Finland Co.,Finlândia,210
50,09/02/2022,Concluída,Carros Clássicos,Toys of Finland Co.,Finlândia,300
25,03/03/2022,Concluída,Carros Clássicos,Scandinavian Gift Ideas,Suécia,150
47,03/03/2022,Concluída,Carros Clássicos,Scandinavian Gift Ideas,Suécia,282
49,03/03/2022,Concluída,Carros Clássicos,Scandinavian Gift Ideas,Suécia,294
36,03/03/2022,Concluída,Carros Clássicos,Scandinavian Gift Ideas,Suécia,216
26,03/03/2022,Concluída,Carros Clássicos,Scandinavian Gift Ideas,Suécia,156
37,09/03/2022,Concluída,Carros Clássicos,Anna's Decorations Ltd,Austrália,222
24,09/03/2022,Concluída,Carros Clássicos,Anna's Decorations Ltd,Austrália,144
27,01/05/2022,Concluída,Carros Clássicos,Quebec Home Shopping Network,Canada,162
23,01/05/2022,Concluída,Carros Clássicos,Quebec Home Shopping Network,Canada,138
34,01/05/2022,Concluída,Carros Clássicos,Quebec Home Shopping Network,Canada,204
37,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,222
10,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,60
35,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,210
34,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,204
39,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,234
34,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,204
38,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,228
32,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,192
12,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,72
55,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,330
15,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,90
43,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,258
55,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,330
70,17/05/2022,Concluída,Carros Clássicos,Salzburg Collectables,Áustria,420
42,01/04/2020,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,252
24,01/04/2020,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,144
31,01/04/2020,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,186
48,01/04/2020,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,288
43,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,258
21,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,126
20,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,120
37,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,222
39,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,234
34,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,204
29,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,174
25,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,150
42,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,252
34,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,204
28,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,168
31,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,186
32,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,192
43,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,258
21,08/05/2020,Concluída,Carros Clássicos,Marseille Mini Autos,França,126
34,20/05/2020,Concluída,Carros Clássicos,Atelier graphique,França,204
46,20/05/2020,Concluída,Carros Clássicos,Atelier graphique,França,276
50,20/05/2020,Concluída,Carros Clássicos,Atelier graphique,França,300
26,20/05/2020,Concluída,Carros Clássicos,Atelier graphique,França,156
36,04/07/2020,Concluída,Carros Clássicos,Alpha Cognac,França,216
25,04/07/2020,Concluída,Carros Clássicos,Alpha Cognac,França,150
41,04/07/2020,Concluída,Carros Clássicos,Alpha Cognac,França,246
26,10/07/2020,Concluída,Carros Clássicos,Reims Collectables,França,156
31,10/07/2020,Concluída,Carros Clássicos,Reims Collectables,França,186
44,10/07/2020,Concluída,Carros Clássicos,Reims Collectables,França,264
37,10/07/2020,Concluída,Carros Clássicos,Reims Collectables,França,222
24,08/11/2020,Concluída,Carros Clássicos,Alpha Cognac,França,144
44,11/11/2020,Concluída,Carros Clássicos,Daedalus Designs Imports,França,264
28,11/11/2020,Concluída,Carros Clássicos,Daedalus Designs Imports,França,168
42,25/11/2020,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,252
26,25/11/2020,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,156
26,25/11/2020,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,156
20,02/01/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,120
26,02/01/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,156
46,02/01/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,276
28,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,168
48,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,288
22,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,132
41,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,246
35,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,210
28,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,168
41,15/01/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,246
40,02/03/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,240
47,02/03/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,282
33,02/03/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,198
37,02/03/2021,Concluída,Carros Clássicos,Saveley & Henriot Co.,França,222
21,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,126
22,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,132
44,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,264
47,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,282
30,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,180
21,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,126
28,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,168
27,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,162
26,13/04/2021,Concluída,Carros Clássicos,Mini Caravy,França,156
26,26/05/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,156
41,26/05/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,246
38,26/05/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,228
20,26/05/2021,Concluída,Carros Clássicos,Auto Canal Petit,França,120
47,11/10/2021,Concluída,Carros Clássicos,Auto Assoc. & Cie.,França,282
40,11/10/2021,Concluída,Carros Clássicos,Auto Assoc. & Cie.,França,240
49,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,294
45,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,270
31,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,186
33,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,198
49,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,294
46,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,276
33,20/11/2021,Concluída,Carros Clássicos,La Corne D'abondance Co.,França,198
44,24/11/2021,Concluída,Carros Clássicos,Reims Collectables,França,264
30,24/11/2021,Concluída,Carros Clássicos,Reims Collectables,França,180
36,24/11/2021,Concluída,Carros Clássicos,Reims Collectables,França,216
25,24/11/2021,Concluída,Carros Clássicos,Reims Collectables,França,150
27,24/11/2021,Concluída,Carros Clássicos,Reims Collectables,França,162
26,25/11/2021,Concluída,Carros Clássicos,Marseille Mini Autos,França,156
29,25/11/2021,Concluída,Carros Clássicos,Marseille Mini Autos,França,174
27,09/12/2021,Concluída,Carros Clássicos,Lyon Souveniers,França,162
43,09/12/2021,Concluída,Carros Clássicos,Lyon Souveniers,França,258
49,15/12/2021,Concluída,Carros Clássicos,Reims Collectables,França,294
22,15/12/2021,Concluída,Carros Clássicos,Reims Collectables,França,132
48,15/12/2021,Concluída,Carros Clássicos,Reims Collectables,França,288
42,15/12/2021,Concluída,Carros Clássicos,Reims Collectables,França,252
45,03/02/2022,Concluída,Carros Clássicos,La Rochelle Gifts,França,270
33,17/03/2022,Concluída,Carros Clássicos,Lyon Souveniers,França,198
32,17/03/2022,Concluída,Carros Clássicos,Lyon Souveniers,França,192
55,14/04/2022,Concluída,Carros Clássicos,Mini Caravy,França,330
76,14/04/2022,Concluída,Carros Clássicos,Mini Caravy,França,456
97,14/04/2022,Concluída,Carros Clássicos,Mini Caravy,França,582
61,14/04/2022,Concluída,Carros Clássicos,Mini Caravy,França,366
47,14/04/2022,Concluída,Carros Clássicos,Mini Caravy,França,282
26,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,156
35,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,210
23,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,138
34,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,204
24,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,144
44,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,264
38,31/01/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,228
42,28/09/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,252
49,28/09/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,294
20,28/09/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,120
21,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,126
33,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,198
32,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,192
20,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,120
45,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,270
34,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,204
20,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,120
44,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,264
47,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,282
47,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,282
48,02/12/2020,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,288
46,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,276
38,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,228
34,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,204
41,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,246
40,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,240
41,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,246
29,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,174
49,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,294
40,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,240
45,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,270
20,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,120
39,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,234
27,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,162
45,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,270
45,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,270
33,16/01/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,198
40,05/05/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,240
46,05/05/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,276
49,05/05/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,294
44,05/05/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,264
36,05/05/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,216
33,09/08/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,198
26,09/08/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,156
49,09/08/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,294
48,09/08/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,288
32,09/08/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,192
48,09/08/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,288
43,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,258
45,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,270
32,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,192
43,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,258
25,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,150
25,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,150
26,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,156
29,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,174
46,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,276
28,16/10/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,168
26,02/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,156
23,07/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,138
36,07/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,216
25,07/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,150
32,07/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,192
28,07/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,168
44,07/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,264
44,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,264
20,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,120
36,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,216
25,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,150
32,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,192
49,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,294
27,10/12/2021,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,162
43,10/02/2022,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,258
22,10/02/2022,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,132
46,10/02/2022,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,276
49,10/02/2022,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,294
33,10/02/2022,Concluída,Carros Clássicos,Euro Shopping Channel,Espanha,198
